2026-05-26 12:18:29.206,":trafikverket-logo: [Storvik] [13:31] *Elfel påverkar tågtrafiken mellan Gävle och Borlänge*
Ett elfel har inträffat i Storvik, Sandvikens kommun, vilket orsakar förseningar i tågtrafiken på sträckan Gävle - Falun - Borlänge. Informationen uppdateras löpande för respektive tågavgång. Händelsen har medel prioritet enligt Trafikverket.
Koordinater: 60.58187774359082, 16.53429588840136
google.com/maps?q=60.58187774359082,16.53429588840136&ll=60.58187774359082,16.53429588840136&z=13&t=h"
2026-05-26 12:18:29.204,":trafikverket-logo: [Storvik] [13:31] *Elfel påverkar tågtrafiken mellan Gävle och Borlänge*
På tisdagseftermiddagen rapporterades ett elfel i Storvik, Sandvikens kommun, Gävleborgs län. Detta har lett till förseningar i tågtrafiken på sträckan Gävle - Falun - Borlänge. Informationen kommer att uppdateras efter hand på respektive tågavgång. Händelsen har medel prioritet enligt Trafikverket.
Koordinater: 60.58187774359082, 16.53429588840136
google.com/maps?q=60.58187774359082,16.53429588840136&ll=60.58187774359082,16.53429588840136&z=13&t=h"
2026-05-26 12:18:29.165,":trafikverket-logo: [Storvik] [13:31] *Elfel påverkar tågtrafiken mellan Gävle och Borlänge*
Ett elfel har inträffat i Storvik, Sandvikens kommun, vilket orsakar förseningar i tågtrafiken på sträckan Gävle - Falun - Borlänge. Informationen uppdateras löpande för respektive tågavgång. Händelsen har medel prioritet enligt Trafikverket.
Koordinater: 60.58187774359082, 16.53429588840136
google.com/maps?q=60.58187774359082,16.53429588840136&ll=60.58187774359082,16.53429588840136&z=13&t=h"
2026-05-26 12:18:29.106,":trafikverket-logo: [Storvik] [13:31] *Elfel påverkar tågtrafiken mellan Gävle och Borlänge*
Ett elfel har inträffat i Storvik, Sandvikens kommun, Gävleborgs län, vilket orsakar förseningar i tågtrafiken på sträckan Gävle - Falun - Borlänge. Informationen uppdateras löpande för respektive tågavgång. Händelsen har medel prioritet enligt Trafikverket.
Koordinater: 60.58187774359082, 16.53429588840136
google.com/maps?q=60.58187774359082,16.53429588840136&ll=60.58187774359082,16.53429588840136&z=13&t=h"
2026-05-26 12:15:23.110,":trafikverket-logo: [Sollentuna] [14:11] *Hinder på E4 vid Häggvik – lastbilsskärm blockerar körfält*
En lastbilsskärm har hamnat i höger körfält efter påfarten från Häggvik på E4 i riktning mot Stockholm. Vägassistans är på väg till platsen. Enligt Trafikverket är påverkan liten och ett körfält är blockerat.
Koordinater: 59.4263885606944, 17.9221800010056
google.com/maps?q=59.4263885606944,17.9221800010056&ll=59.4263885606944,17.9221800010056&z=13&t=h"
2026-05-26 12:15:21.683,":trafikverket-logo: [Göteborg] [14:14] *Lednings- och kabelarbeten på Järntorgsgatan*
Trafikverket meddelar att lednings- och kabelarbeten pågår på Järntorgsgatan i Göteborg. Arbetet påverkar trafiken i båda riktningarna och innebär stor påverkan för trafikanter. Arbetet startade måndagsmorgonen den 25 maj 2026 kl. 07:00 och beräknas pågå till den 30 juni 2026 kl. 16:00. Information publicerades på tisdagseftermiddagen. Källa: Trafikverket. Ärendet har hög prioritet (stor påverkan).
Koordinater: 57.7008225625176, 11.9538712386905
google.com/maps?q=57.7008225625176,11.9538712386905&ll=57.7008225625176,11.9538712386905&z=13&t=h"
2026-05-26 12:15:21.428,":trafikverket-logo: [Göteborg] [14:14] *Lednings- och kabelarbeten på Järntorgsgatan*  
Trafikverket meddelar att lednings- och kabelarbeten pågår på Järntorgsgatan i Göteborg. Arbetet påverkar trafiken i båda riktningarna och innebär stor påverkan för trafikanter. Arbetet startade måndagsmorgonen den 25 maj 2026 kl. 07:00 och beräknas pågå till den 30 juni 2026 kl. 16:00. Information publicerades på tisdagseftermiddagen. Ärendet har hög prioritet (stor påverkan).
Koordinater: 57.7008225625176, 11.9538712386905
google.com/maps?q=57.7008225625176,11.9538712386905&ll=57.7008225625176,11.9538712386905&z=13&t=h"
2026-05-26 12:14:16.507,":trafikverket-logo: [Robertsfors] [14:45] *Sprängningsarbete på E4 mellan Västanbyn och Marsjön*  
På tisdagseftermiddagen, klockan 14:45, genomförs ett sprängningsarbete på E4 mellan Västanbyn och Marsjön i Ånäset, Robertsfors kommun, Västerbottens län. Vägen är helt avstängd under arbetet, som beräknas ta cirka 15 minuter. Båda riktningarna påverkas och trafikanter uppmanas att välja alternativa vägar. Händelsen har mycket stor påverkan enligt Trafikverket.
Koordinater: 64.3084256001347, 21.1461677020063
google.com/maps?q=64.3084256001347,21.1461677020063&ll=64.3084256001347,21.1461677020063&z=13&t=h"
2026-05-26 12:12:42.194,":smhi: [Kronobergs län] [14:11] *Risk för vattenbrist i Kronobergs län* 
SMHI har utfärdat ett meddelande om risk för vattenbrist i Kronobergs län. Låga grundvattennivåer samt låga flöden i Ronnebyån och Lagan har observerats. Kommuninvånare uppmanas vara uppmärksamma på att kommunen kan införa restriktioner och uppmana till vattenbesparande åtgärder. Verksamheter och hushåll med enskilt vatten från sjöar eller vattendrag bör vara vaksamma på att låga vattennivåer kan begränsa uttagsmängderna och försämra vattenkvaliteten. Låga vattennivåer kan även påverka växt- och djurliv negativt inom jordbruket och i naturen."
2026-05-26 12:12:42.108,":smhi: [Kronobergs län] [14:11] *Risk för vattenbrist i Kronobergs län* 
SMHI har utfärdat ett meddelande om risk för vattenbrist i Kronobergs län. Låga grundvattennivåer samt låga flöden i Ronnebyån och Lagan har observerats. Kommuninvånare uppmanas vara uppmärksamma på att kommunen kan införa restriktioner och uppmana till vattenbesparande åtgärder. Verksamheter och hushåll med enskilt vatten från sjöar eller vattendrag bör vara vaksamma på att låga vattennivåer kan begränsa uttagsmängderna och försämra vattenkvaliteten. Låga vattennivåer kan även påverka växt- och djurliv negativt inom jordbruket och i naturen."
2026-05-26 12:12:40.278,":smhi: [Kronobergs län] [14:11] *Risk för vattenbrist i Kronobergs län* 
SMHI har utfärdat ett meddelande om risk för vattenbrist i Kronobergs län. Låga grundvattennivåer samt låga flöden i Ronnebyån och Lagan har observerats. Kommuninvånare uppmanas vara uppmärksamma på att kommunen kan införa restriktioner och uppmana till vattenbesparande åtgärder. Verksamheter och hushåll med enskilt vatten från sjöar eller vattendrag bör vara vaksamma på att låga vattennivåer kan begränsa uttagsmängderna och försämra vattenkvaliteten. Låga vattennivåer kan även påverka växt- och djurliv negativt inom jordbruket och i naturen."
2026-05-26 12:12:30.690,":trafikverket-logo: [Nynäshamns kommun] [14:09] *Vägmålningsarbete på Väg 528* 
Ett vägmålningsarbete pågår på Väg 528 från Herrhamra brygga till Trafikplats Älgviken i båda riktningarna i Torö, Nynäshamns kommun, Stockholms län. Arbetet startade på tisdagseftermiddagen vid 14:09 och beräknas pågå till cirka 16:00. Påverkan på trafiken bedöms som liten enligt Trafikverket.
Koordinater: 58.877552365683, 17.8309885912557
google.com/maps?q=58.877552365683,17.8309885912557&ll=58.877552365683,17.8309885912557&z=13&t=h"
2026-05-26 12:12:30.680,":trafikverket-logo: [Nynäshamns kommun] [14:09] *Vägmålningsarbete på Väg 528* 
Ett vägmålningsarbete pågår på Väg 528 från Herrhamra brygga till Trafikplats Älgviken i båda riktningarna i Torö, Nynäshamns kommun, Stockholms län. Arbetet startade på tisdagseftermiddagen vid 14:09 och beräknas pågå till cirka 16:00. Påverkan på trafiken bedöms som liten enligt Trafikverket.
Koordinater: 58.877552365683, 17.8309885912557
google.com/maps?q=58.877552365683,17.8309885912557&ll=58.877552365683,17.8309885912557&z=13&t=h"
2026-05-26 12:12:30.607,":trafikverket-logo: [Nynäshamns kommun] [14:09] *Vägmålningsarbete på Väg 528* 
Ett vägmålningsarbete pågår på Väg 528 från Herrhamra brygga till Trafikplats Älgviken i båda riktningarna i Torö, Nynäshamns kommun, Stockholms län. Arbetet startade på tisdagseftermiddagen vid 14:09 och beräknas pågå till cirka 16:00. Påverkan på trafiken bedöms som liten enligt Trafikverket.
Koordinater: 58.877552365683, 17.8309885912557
google.com/maps?q=58.877552365683,17.8309885912557&ll=58.877552365683,17.8309885912557&z=13&t=h"
2026-05-26 12:12:29.508,":trafikverket-logo: [Sölvesborg] [14:09] *Vägarbete på Rydedalsvägen i Sölvesborg*  
Ett vägarbete pågår på Rydedalsvägen (Väg 522) i höjd med Ryedal i Sölvesborgs kommun, Blekinge län. Arbetet påverkar båda riktningarna och ett körfält är blockerat. Påverkan på trafiken bedöms som liten.  
Koordinater: 56.1279054152178, 14.6267786996529  
google.com/maps?q=56.1279054152178,14.6267786996529&ll=56.1279054152178,14.6267786996529&z=13&t=h"
2026-05-26 12:12:29.506,":trafikverket-logo: [Sölvesborg] [14:09] *Vägarbete på Rydedalsvägen i Sölvesborg*  
Ett vägarbete pågår på Rydedalsvägen (Väg 522) i höjd med Ryedal i Sölvesborgs kommun, Blekinge län. Arbetet påverkar båda riktningarna och ett körfält är blockerat. Påverkan på trafiken bedöms som liten.  
Koordinater: 56.1279054152178, 14.6267786996529  
google.com/maps?q=56.1279054152178,14.6267786996529&ll=56.1279054152178,14.6267786996529&z=13&t=h"
2026-05-26 12:12:29.462,":trafikverket-logo: [Sölvesborg] [14:09] *Vägarbete på Rydedalsvägen i Sölvesborg*  
Ett vägarbete pågår på Rydedalsvägen (Väg 522) i höjd med Ryedal i Sölvesborgs kommun, Blekinge län. Arbetet påverkar båda riktningarna och ett körfält är blockerat. Påverkan på trafiken bedöms som liten.  
Koordinater: 56.1279, 14.6268
<https://google.com/maps?q=56.1279054152178,14.6267786996529&ll=56.1279054152178,14.6267786996529&z=13&t=h>"
2026-05-26 12:12:29.421,":trafikverket-logo: [Sölvesborg] [14:09] *Vägarbete på Rydedalsvägen i Sölvesborg*  
Ett vägarbete pågår på Rydedalsvägen (Väg 522) i höjd med Ryedal i Sölvesborgs kommun, Blekinge län. Arbetet påverkar båda riktningarna och ett körfält är blockerat. Påverkan på trafiken bedöms som liten.  
Koordinater: 56.1279054152178, 14.6267786996529  
google.com/maps?q=56.1279054152178,14.6267786996529&ll=56.1279054152178,14.6267786996529&z=13&t=h"
2026-05-26 12:12:27.526,":smhi: [Hallands län] [14:12] *Risk för vattenbrist i Lagan* 
SMHI har utfärdat ett meddelande om risk för vattenbrist i Hallands län, med särskilt fokus på låga flöden i Lagan. Kommuninvånare som använder kommunalt vatten bör vara uppmärksamma på att kommunen kan införa restriktioner och uppmana till vattenbesparande åtgärder. Verksamheter och hushåll med enskilt vatten från sjöar eller vattendrag bör vara vaksamma på att låga vattennivåer kan begränsa uttagsmängderna och försämra vattenkvaliteten. Låga vattennivåer kan även påverka växt- och djurliv inom jordbruket och i naturen negativt. Händelsen gäller från måndagskvällen den 25 maj och är aktuell under tisdagen den 26 maj. Prioritet: Meddelande (låg nivå)."
2026-05-26 12:12:18.564,":smhi: [Västra Götalands län] [22:00] *Risk för vattenbrist i Västra Götalands län* 
SMHI har utfärdat ett meddelande om risk för vattenbrist på grund av låga grundvattennivåer i Västra Götalands län. Du som använder kommunalt vatten bör vara uppmärksam på att kommunen kan utfärda restriktioner och uppmana till vattenbesparande åtgärder. Låga vattennivåer kan även ha negativ påverkan på växt- och djurliv inom jordbruket och i naturen. Meddelandet gäller från måndagskvällen och framåt. Händelsen har låg prioritet enligt SMHI."
2026-05-26 12:12:16.880,":smhi: [Västra Götalands län] [22:00] *Risk för vattenbrist i Västra Götalands län* 
SMHI har utfärdat ett meddelande om risk för vattenbrist på grund av låga grundvattennivåer i Västra Götalands län. Du som använder kommunalt vatten bör vara uppmärksam på att kommunen kan utfärda restriktioner och uppmana till vattenbesparande åtgärder. Låga vattennivåer kan även ha negativ påverkan på växt- och djurliv inom jordbruket och i naturen. Meddelandet gäller från måndagskvällen och framåt. Händelsen har låg prioritet enligt SMHI."
2026-05-26 12:09:34.804,":polis: [Sundsvall] [13:13] *Fylleri vid Sundsvalls centralstation*
På tisdagen vid 13:13 kontaktades polisen om en påverkad man vid Sundsvalls centralstation. Polispatrull åkte till platsen, anträffade mannen och omhändertog honom enligt lagen om omhändertagande av berusade personer (LOB). Händelsen rapporterades av polisen.
Läs mer: https://polisen.se/aktuellt/handelser/2026/maj/26/26-maj-13.13-fylleri-sundsvall/"
2026-05-26 12:09:34.802,":polis: [Sundsvall] [13:13] *Fylleri vid Sundsvalls centralstation*
På tisdagen vid 13:13 kontaktades polisen om en påverkad man vid Sundsvalls centralstation. Polispatrull åkte till platsen, anträffade mannen och omhändertog honom enligt lagen om omhändertagande av berusade personer (LOB).
Läs mer: https://polisen.se/aktuellt/handelser/2026/maj/26/26-maj-13.13-fylleri-sundsvall/"
2026-05-26 12:09:34.775,":polis: [Sundsvall] [13:13] *Fylleri vid Sundsvalls centralstation*
På tisdagen vid 13:13 kontaktades polisen om en påverkad man vid Sundsvalls centralstation. Polispatrull åkte till platsen, anträffade mannen och omhändertog honom enligt lagen om omhändertagande av berusade personer (LOB).
Läs mer: https://polisen.se/aktuellt/handelser/2026/maj/26/26-maj-13.13-fylleri-sundsvall/"
2026-05-26 12:09:33.136,":polis: [Sundsvall] [13:13] *Fylleri vid Sundsvalls centralstation*
På tisdagen vid 13:13 kontaktades polisen om en påverkad man vid Sundsvalls centralstation. Polispatrull åkte till platsen, anträffade mannen och omhändertog honom enligt lagen om omhändertagande av berusade personer (LOB). Händelsen rapporterades av polisen.
Läs mer: https://polisen.se/aktuellt/handelser/2026/maj/26/26-maj-13.13-fylleri-sundsvall/"
2026-05-26 12:09:21.334,":trafikverket-logo: [Göteborg] [07:00] *Vägarbete på Läraregatan i Göteborg*
Ett vägarbete pågår på Läraregatan vid Aschebergsgatan i Göteborg. Arbetet gäller återställning och asfaltering av gång- och cykelbana och påverkar båda riktningarna. Arbetet startade måndagsmorgonen den 25 maj och beräknas pågå till torsdagen den 28 maj kl. 16:00. Påverkansgraden är liten enligt Trafikverket.
Koordinater: 57.693817600826, 11.9740814810798
google.com/maps?q=57.693817600826,11.9740814810798&ll=57.693817600826,11.9740814810798&z=13&t=h"
2026-05-26 12:09:21.270,":trafikverket-logo: [Göteborg] [07:00] *Vägarbete på Läraregatan i Göteborg*
Ett vägarbete pågår på Läraregatan vid Aschebergsgatan i Göteborg. Arbetet gäller återställning och asfaltering av gång- och cykelbana och påverkar båda riktningarna. Arbetet startade måndagsmorgonen den 25 maj och beräknas pågå till torsdagen den 28 maj kl. 16:00. Påverkansgraden är liten enligt Trafikverket.
Koordinater: 57.693817600826, 11.9740814810798
google.com/maps?q=57.693817600826,11.9740814810798&ll=57.693817600826,11.9740814810798&z=13&t=h"
2026-05-26 12:08:07.604,":sos: [Nynäshamn] [14:02] *Trafikolycka - flera fordon* 
En trafikolycka med flera fordon har inträffat på Centralgatan i Nynäshamn på tisdagseftermiddagen. En personbil är inblandad och olyckan har skett på en gata. Händelsen har hög prioritet enligt SOS Alarm.
Koordinater: 58,9037, 17,9472
google.com/maps?q=58.9037,17.9472&ll=58.9037,17.9472&z=13&t=h"
2026-05-26 12:08:07.602,":sos: [Nynäshamn] [14:02] *Trafikolycka - flera fordon* 
En trafikolycka med flera fordon har inträffat på Centralgatan i Nynäshamn på tisdagseftermiddagen. En personbil är inblandad och olyckan har skett på en gata. Händelsen har hög prioritet enligt SOS Alarm.
Koordinater: 58,9037, 17,9472
google.com/maps?q=58.9037,17.9472&ll=58.9037,17.9472&z=13&t=h"
2026-05-26 12:08:05.785,":sos: [Nynäshamn] [14:02] *Trafikolycka - flera fordon* 
En trafikolycka med flera fordon har inträffat på Centralgatan i Nynäshamn på tisdagseftermiddagen. En personbil är inblandad och olyckan har skett på en gata. Händelsen har hög prioritet enligt SOS Alarm.
Koordinater: 58,9037, 17,9472
google.com/maps?q=58.9037,17.9472&ll=58.9037,17.9472&z=13&t=h"
2026-05-26 12:05:18.633,":trafikverket-logo: [Södertälje] [19:40] *Störning på E4 vid Motorvägsbron i Södertälje*
Trafikverket meddelar om en mycket stor påverkan på trafiken på E4 vid Motorvägsbron i båda riktningarna i Södertälje, Stockholms län. Händelsen gäller även Saltsjöbron. Störningen är aktuell på tisdagskvällen från klockan 19:40 till cirka 20:00. Trafikanter uppmanas att vara uppmärksamma på platsen. Händelsen har mycket stor påverkan enligt Trafikverket.
Koordinater: 59.1850059846568, 17.6430759714806
google.com/maps?q=59.1850059846568,17.6430759714806&ll=59.1850059846568,17.6430759714806&z=13&t=h"
2026-05-26 12:05:18.631,":trafikverket-logo: [Södertälje] [19:40] *Störning på E4 vid Motorvägsbron i Södertälje*
Trafikverket meddelar om en mycket stor påverkan på trafiken på E4 vid Motorvägsbron i båda riktningarna i Södertälje, Stockholms län. Händelsen gäller även Saltsjöbron. Störningen är aktuell på tisdagskvällen från klockan 19:40 till cirka 20:00. Trafikanter uppmanas att vara uppmärksamma på platsen. Händelsen har mycket stor påverkan enligt Trafikverket.
Koordinater: 59.1850059846568, 17.6430759714806
google.com/maps?q=59.1850059846568,17.6430759714806&ll=59.1850059846568,17.6430759714806&z=13&t=h"
2026-05-26 12:05:18.491,":trafikverket-logo: [Södertälje] [19:40] *Störning på E4 vid Motorvägsbron i Södertälje*
Trafikverket meddelar om en mycket stor påverkan på trafiken på E4 vid Motorvägsbron i båda riktningarna i Södertälje, Stockholms län. Händelsen gäller även Saltsjöbron. Störningen är aktuell på tisdagskvällen från klockan 19:40 till cirka 20:00. Trafikanter uppmanas att vara uppmärksamma på platsen. Händelsen har mycket stor påverkan enligt Trafikverket.
Koordinater: 59.1850059846568, 17.6430759714806
google.com/maps?q=59.1850059846568,17.6430759714806&ll=59.1850059846568,17.6430759714806&z=13&t=h"
2026-05-26 12:02:36.886,":sos: [Ovanåker] [13:56] *Brand ute mellan Bollnäs och Alfta*
En brand utomhus har rapporterats mellan Bollnäs och Alfta i Ovanåkers kommun på tisdagen vid 13:56. Larmet har medel prioritet enligt SOS Alarm.
Koordinater: 61,339, 16,138
google.com/maps?q=61.339,16.138&ll=61.339,16.138&z=13&t=h"
2026-05-26 12:02:36.860,":sos: [Ovanåker] [13:56] *Brand ute mellan Bollnäs och Alfta*
En brand utomhus har rapporterats mellan Bollnäs och Alfta i Ovanåkers kommun på tisdagen vid 13:56. Larmet har medel prioritet enligt SOS Alarm.
Koordinater: 61,339, 16,138
google.com/maps?q=61.339,16.138&ll=61.339,16.138&z=13&t=h"
2026-05-26 12:02:35.317,":sos: [Ovanåker] [13:56] *Brand ute mellan Bollnäs och Alfta*
En brand utomhus har rapporterats mellan Bollnäs och Alfta i Ovanåkers kommun på tisdagen vid 13:56. Larmet har medel prioritet enligt SOS Alarm.
Koordinater: 61,339, 16,138
google.com/maps?q=61.339,16.138&ll=61.339,16.138&z=13&t=h"
2026-05-26 12:02:20.153,":trafikverket-logo: [Mjölby] [14:00] *Rådjur nära vägområdet på E4 mellan Mjölby och Mantorp*
Under tisdagseftermiddagen har rådjur observerats i närheten av vägområdet på E4 mellan Mjölby och Mantorp i Östergötlands län. Händelsen gäller båda färdriktningarna och påverkar trafiken med viss försiktighet. Ett körfält är blockerat och påverkan bedöms som liten. Trafikanter uppmanas att vara extra uppmärksamma på sträckan mellan Trafikplats Mjölby Öst (109) och Trafikplats Mantorp (110).
Koordinater: 58.3576764206261, 15.2324561198423
google.com/maps?q=58.3576764206261,15.2324561198423&ll=58.3576764206261,15.2324561198423&z=13&t=h"
2026-05-26 12:02:14.195,":trafikverket-logo: [Östhammar] [07:00] *Beläggningsarbete på Väg 76 vid Börstil*  
Ett beläggningsarbete pågår på Väg 76 vid Börstil i Östhammars kommun, Uppsala län. Trafiken regleras med trafikljus och lots, vilket kan innebära en väntetid på upp till 10 minuter. Arbetet påverkar båda riktningarna och har stor påverkan på trafiken. Arbetet startade på måndagsmorgonen den 26 maj 2025 och beräknas pågå till den 31 oktober 2026 kl. 16:00.  
Koordinater: 60.2439071803385, 18.3485451710025  
google.com/maps?q=60.2439071803385,18.3485451710025&ll=60.2439071803385,18.3485451710025&z=13&t=h"
2026-05-26 12:02:14.145,":trafikverket-logo: [Östhammar] [07:00] *Beläggningsarbete på Väg 76 vid Börstil*  
Ett beläggningsarbete pågår på Väg 76 vid Börstil i Östhammars kommun, Uppsala län. Trafiken regleras med trafikljus och lots, vilket kan innebära en väntetid på upp till 10 minuter. Arbetet påverkar båda riktningarna och har stor påverkan på trafiken. Arbetet startade på måndagsmorgonen den 26 maj 2025 och beräknas pågå till den 31 oktober 2026 kl. 16:00.  
Koordinater: 60.2439071803385, 18.3485451710025  
google.com/maps?q=60.2439071803385,18.3485451710025&ll=60.2439071803385,18.3485451710025&z=13&t=h"
2026-05-26 12:01:22.777,":trafikverket-logo: [Stockholm] [00:00] *Vägarbete på Ringvägen vid Zinkensdamms IP* 
Ena sidan av körbanan på Ringvägen vid Zinkensdamms IP på Södermalm i Stockholm kommer att vara avstängd från och med måndagen den 8 juni 2026. Detta sker i samband med reparation av brofog. Trafiken leds om till motsatt sida av körbanan. Arbetet beräknas pågå till den 8 juli 2026. Påverkan på trafiken bedöms som liten. 
Koordinater: 59.3123493891866, 18.0541721295715
google.com/maps?q=59.3123493891866,18.0541721295715&ll=59.3123493891866,18.0541721295715&z=13&t=h"
2026-05-26 12:01:21.101,":trafikverket-logo: [Norrtälje] [09:07] *Kabelarbete och sänkt hastighet på Väg 1103 i Herräng*
Under tisdagsförmiddagen, med start klockan 09:07, pågår kabelarbete på Väg 1103 i Herräng, Norrtälje kommun, Stockholms län. Arbetet berör båda riktningarna och innebär ingen påverkan på trafiken enligt Trafikverket. Samtidigt har en rekommenderad hastighet på 50 km/h införts på sträckan. Arbetet och hastighetsbegränsningen väntas pågå till den 30 juni 2026 klockan 16:00.
Koordinater: 60.0927305587928, 18.6071592310405
google.com/maps?q=60.0927305587928,18.6071592310405&ll=60.0927305587928,18.6071592310405&z=13&t=h"
2026-05-26 12:01:21.099,":trafikverket-logo: [Norrtälje] [09:07] *Kabelarbete och sänkt hastighet på Väg 1103 i Herräng*
Under tisdagsförmiddagen, med start klockan 09:07, pågår kabelarbete på Väg 1103 i Herräng, Norrtälje kommun, Stockholms län. Arbetet berör båda riktningarna och innebär ingen påverkan på trafiken enligt Trafikverket. Samtidigt har en rekommenderad hastighet på 50 km/h införts på sträckan. Arbetet och hastighetsbegränsningen väntas pågå till den 30 juni 2026 klockan 16:00.
Koordinater: 60.0927305587928, 18.6071592310405
google.com/maps?q=60.0927305587928,18.6071592310405&ll=60.0927305587928,18.6071592310405&z=13&t=h"
